genre1,genre3,imdb_id,passed,type,title,bechdel_id,bechdel_rating,num_votes,runtime_minutes,imdb_rating,year,genre2
Crime,Mystery,tt0117381,Fail,movie,Primal Fear,7658,1,206171,129,7.7,1996,Drama
Comedy,Romance,tt1067733,Fail,movie,"Patrik, Age 1.5",7657,1,9880,103,6.9,2008,Drama
Crime,Romance,tt2318625,Fail,movie,Out in the Dark,7656,0,8343,96,7.5,2012,Drama
Comedy,,tt0102603,Fail,movie,Oscar,7655,2,31582,109,6.5,1991,Crime
Drama,Romance,tt0218922,Fail,movie,Original Sin,7654,1,56079,116,6.1,2001,Mystery
Drama,Mystery,tt0317042,Fail,movie,One Point O,7653,1,5741,95,6.1,2004,Horror
Crime,Romance,tt0313410,Fail,tvMovie,No Night Is Too Long,7652,1,2504,116,7.1,2002,Drama
Action,Drama,tt0113972,Pass,movie,Nick of Time,7651,3,41495,90,6.3,1995,Crime
Drama,,tt0102494,Fail,movie,My Own Private Idaho,7650,1,54986,104,7,1991,
Comedy,,tt0306432,Pass,movie,A mi madre le gustan las mujeres,7649,3,1624,96,6.2,2002,Drama
Crime,Thriller,tt0297284,Fail,movie,Mindhunters,7648,1,60331,106,6.4,2004,Horror
Drama,,tt0139462,Fail,movie,Message in a Bottle,7647,1,37868,126,6.3,1999,Romance
Drama,Romance,tt0119643,Fail,movie,Meet Joe Black,7646,1,231863,178,7.2,1998,Fantasy
Drama,,tt0079417,Fail,movie,Kramer vs. Kramer,7645,1,141961,105,7.8,1979,
Comedy,Fantasy,tt0116669,Fail,movie,Jack,7644,2,59971,113,5.8,1996,Drama
Comedy,Romance,tt0110167,Fail,movie,It Could Happen to You,7643,1,38733,101,6.4,1994,Drama
Drama,,tt0107211,Fail,movie,Indecent Proposal,7642,0,69376,117,6,1993,Romance
Biography,Drama,tt0986233,Fail,movie,Hunger,7641,0,69486,96,7.5,2008,Crime
Comedy,,tt0104452,Fail,movie,HouseSitter,7640,1,24562,102,6.2,1992,Romance
Comedy,,tt0372334,Fail,movie,House of D,7639,1,9313,97,6.9,2004,Drama
Romance,,tt0291579,Pass,movie,A la folie... pas du tout,7638,3,18891,92,7.2,2002,Thriller
Adventure,Comedy,tt0366548,Pass,movie,Happy Feet,7637,3,180977,108,6.4,2006,Animation
Comedy,Musical,tt0079261,Pass,movie,Hair,7636,3,37089,121,7.6,1979,Drama
Drama,,tt0119223,Fail,movie,Great Expectations,7635,1,53255,111,6.8,1998,Romance
Comedy,,tt0287986,Fail,movie,God Is Great and I'm Not,7634,1,2457,95,5.3,2001,Romance
Comedy,Drama,tt1555440,Pass,movie,Girltrash: All Night Long,7633,3,1330,86,6.4,2014,Crime
Comedy,Romance,tt0101912,Fail,movie,Frankie and Johnny,7632,1,31161,118,6.7,1991,Drama
Action,Romance,tt1144825,Fail,movie,Fatal Rescue,7631,1,294,90,3.6,2009,Drama
Biography,History,tt0116250,Pass,movie,Evita,7630,3,35384,135,6.3,1996,Drama
Drama,Mystery,tt0259288,Fail,movie,Dragonfly,7629,1,38213,104,6.1,2002,Fantasy
Drama,Mystery,tt1235124,Fail,movie,Dorian Gray,7628,1,63756,112,6.3,2009,Fantasy
Biography,Drama,tt0119008,Fail,movie,Donnie Brasco,7627,1,297381,127,7.7,1997,Crime
Adventure,Western,tt0099348,Fail,movie,Dances with Wolves,7626,1,256032,181,8,1990,Drama
Drama,Mystery,tt0384286,Pass,movie,Cry_Wolf,7625,3,27146,90,5.8,2005,Horror
Adventure,,tt0489682,Fail,movie,Conversations with God,7624,1,2364,109,6.6,2006,Drama
Action,Romance,tt1248971,Fail,movie,Cherrybomb,7623,1,7280,76,5.9,2009,Drama
Drama,,tt0412536,Fail,movie,Brideshead Revisited,7622,1,12879,134,6.7,2008,Romance
Crime,Horror,tt0163983,Fail,movie,Bless the Child,7621,2,14559,107,5.1,2000,Drama
Comedy,Sci-Fi,tt0182789,Pass,movie,Bicentennial Man,7620,3,115490,132,6.9,1999,Drama
Comedy,Romance,tt0106387,Fail,movie,Benny & Joon,7619,1,57159,98,7.2,1993,Drama
Adventure,Romance,tt0303184,Fail,movie,Valami Amerika,7618,1,4852,115,6.9,2002,Comedy
Drama,Thriller,tt0384369,Fail,movie,Before the Fall,7617,1,15618,110,7.4,2004,Sport
Drama,,tt0174480,Fail,movie,Autumn in New York,7616,1,26239,103,5.7,2000,Romance
Biography,Drama,tt0280653,Fail,movie,Amen.,7615,1,14093,132,7.2,2002,Crime
Comedy,,tt1119123,Pass,movie,Accidents Happen,7614,3,2703,92,6.1,2009,Drama
Comedy,Romance,tt0276751,Fail,movie,About a Boy,7613,2,181582,101,7.1,2002,Drama
Drama,,tt0328400,Fail,tvMovie,A Separate Peace,7612,0,628,92,5.4,2004,War
Crime,Thriller,tt0107808,Fail,movie,A perfect world,7611,1,78932,138,7.5,1993,Drama
Drama,,tt0045665,Pass,movie,Comicos,7610,3,162,92,6.8,1954,
Comedy,,tt0100491,Fail,movie,Riff-Raff,7609,0,4481,95,7.1,1991,Drama
Action,Drama,tt1972591,Fail,movie,King Arthur,7608,1,210220,126,6.7,2017,Adventure
Horror,Thriller,tt2316204,Pass,movie,Alien: Covenant,7607,3,271929,122,6.4,2017,Sci-Fi
Horror,Thriller,tt0051786,Fail,movie,It! The Terror from Beyond Space,7606,1,5666,69,6.1,1958,Sci-Fi
Drama,Thriller,tt4287320,Pass,movie,"Circle, The",7604,3,90604,110,5.4,2017,Sci-Fi
Drama,,tt0069987,Pass,movie,A Doll's House,7603,3,1214,105,6.5,1973,
Comedy,Romance,tt0368975,Pass,movie,Sleepover,7602,3,16480,89,5.4,2004,Family
Adventure,Comedy,tt0104298,Fail,movie,Freddie as F.R.O.7.,7601,1,727,91,5.3,1992,Animation
Comedy,Family,tt0286788,Fail,movie,What a Girl Wants,7600,1,62415,105,5.8,2003,Drama
Drama,Musical,tt0066207,Pass,movie,Donkey Skin,7599,3,5100,91,7,1970,Fantasy
Comedy,,tt0118015,Pass,movie,Un air de famille,7598,3,5061,110,7.5,1996,Drama
Action,,tt1734493,Pass,movie,Unlocked,7597,3,33923,98,6.3,2017,Thriller
Crime,Music,tt0462590,Pass,movie,Step Up,7596,3,116441,104,6.5,2006,Drama
Action,Comedy,tt3896198,Pass,movie,Guardians of the Galaxy Vol. 2,7595,3,638550,136,7.6,2017,Adventure
Horror,,tt2872724,Pass,movie,Out of the Dark,7594,3,4271,92,4.8,2014,Thriller
Action,Sci-Fi,tt0069895,Pass,movie,"Crazies, The",7593,3,12930,103,6.1,1973,Horror
Drama,,tt3462710,Pass,movie,Unforgettable,7592,3,15346,100,5.1,2017,Thriller
Action,Crime,tt4158096,Fail,movie,Free Fire,7591,0,45966,91,6.4,2016,Comedy
Comedy,,tt0092693,Pass,movie,El bosque animado,7590,3,1464,107,7.4,1987,Fantasy
Comedy,,tt0055763,Fail,movie,Atraco a las tres,7588,1,1164,92,7.4,1962,
Drama,Romance,tt0086619,Pass,movie,Yentl,7587,3,13844,133,6.6,1983,Musical
Comedy,Musical,tt0062873,Pass,movie,"Young Girls of Rochefort, The",7586,3,9823,120,7.7,1967,Drama
Crime,Mystery,tt1924396,Fail,movie,"Best Offer, The",7585,1,115997,131,7.8,2013,Drama
Comedy,Musical,tt0393956,Pass,movie,Viva,7584,3,1287,120,5.9,2007,Drama
Action,,tt2361317,Fail,movie,Live by Night,7583,1,56261,129,6.4,2016,Thriller
Comedy,,tt1636826,Fail,movie,Project X,7582,1,202682,88,6.7,2012,
Drama,Sci-Fi,tt5155780,Pass,movie,"Discovery, The",7581,3,33362,102,6.3,2017,Romance
Drama,,tt0047638,Pass,movie,Uwasa no onna,7580,3,1231,83,7.5,1954,Romance
Action,Thriller,tt4630562,Pass,movie,"Fate of the Furious, The",7579,3,224514,136,6.6,2017,Crime
Drama,,tt3904770,Pass,movie,Ventos de Agosto,7578,3,570,77,6.3,2014,
Comedy,,tt4195368,Pass,movie,Birigyaru,7577,3,3073,117,7.3,2015,Drama
Adventure,Drama,tt0089206,Fail,movie,Night on the Galactic Railroad,7576,0,1909,113,7.1,1985,Animation
Drama,Fantasy,tt2316801,Pass,movie,La belle et la bete,7575,3,20749,112,6.4,2014,Family
Comedy,,tt0066824,Fail,movie,Bello onesto emigrato Australia sposerebbe compaesana illibata,7574,2,1098,113,6.9,1971,
Comedy,Drama,tt5710514,Pass,movie,I Don't Feel at Home in This World Anymore,7573,3,55634,93,6.9,2017,Crime
Drama,,tt5073620,Pass,movie,Below Her Mouth,7569,3,11892,94,5.5,2016,Romance
Adventure,Family,tt0114689,Pass,movie,Catnapped! The Movie,7568,3,171,77,6.7,1995,Animation
Adventure,Family,tt0768132,Fail,short,Monmon the Water Spider,7567,0,354,15,7.6,2006,Animation
Horror,,tt0113221,Pass,movie,Grim,7566,3,1102,86,2.3,1995,
Biography,Sport,tt4341582,Pass,movie,Queen of Katwe,7565,3,16976,124,7.4,2016,Drama
Drama,,tt5834660,Pass,movie,Dance Academy: The Movie,7564,3,1630,101,6.9,2017,
Crime,,tt0086066,Fail,movie,"Outsiders, The",7563,2,83210,91,7.1,1983,Drama
Biography,,tt4645330,Pass,movie,Denial,7562,3,20945,109,6.7,2016,Drama
Drama,,tt4540710,Pass,movie,Miss Sloane,7561,3,72172,132,7.5,2016,
Comedy,Romance,tt3908142,Pass,movie,"Love Witch, The",7560,3,15485,120,6.2,2016,Horror
Drama,,tt0066491,Fail,movie,Tristana,7559,2,11561,99,7.5,1970,
Comedy,Mystery,tt3727982,Pass,movie,Ava's Possession,7558,3,3081,89,5.7,2015,Horror
Biography,History,tt0084335,Pass,movie,Missing,7557,3,21139,122,7.7,1982,Drama
Action,Drama,tt0768212,Pass,movie,"Last Mimzy, The",7556,3,21435,90,6.2,2007,Adventure
Adventure,Drama,tt1212428,Fail,movie,"Lost City of Z, The",7555,1,87407,141,6.6,2016,Biography
Comedy,Romance,tt0364517,Fail,movie,Love Me If You Dare,7554,1,69359,93,7.6,2003,Drama
Adventure,Comedy,tt3874544,Fail,movie,"Boss Baby, The",7553,1,121419,97,6.3,2017,Animation
Action,Drama,tt1219827,Pass,movie,Ghost in the Shell,7551,3,210166,107,6.3,2017,Crime
Comedy,Romance,tt0477072,Pass,video,"Prince & Me II: The Royal Wedding, The",7550,3,5045,96,4.4,2006,Family
Comedy,,tt0256415,Pass,movie,Sweet Home Alabama,7548,3,110324,108,6.2,2002,Romance
Horror,Thriller,tt0114852,Pass,movie,Village of the Damned,7547,3,31223,98,5.7,1995,Sci-Fi
Drama,,tt4869556,Fail,movie,Breathing Deep,7546,1,13,100,5.5,2016,
Action,Comedy,tt3095734,Fail,movie,Monster Trucks,7545,0,16839,104,5.7,2016,Adventure
Crime,Mystery,tt0070959,Fail,movie,State of Siege,7544,0,5287,130,7.8,1972,Drama
Drama,,tt2592512,Fail,movie,"Happy Caterpillars, The",7543,1,13,77,8.5,2012,
Drama,,tt0181536,Fail,movie,Finding Forrester,7542,2,85586,136,7.3,2000,
Horror,Thriller,tt5442430,Pass,movie,Life,7540,3,222248,104,6.6,2017,Sci-Fi
Action,Drama,tt0430105,Fail,movie,Four Brothers,7539,1,142688,109,6.8,2005,Crime
Drama,,tt3043252,Pass,movie,Parched,7538,3,5237,116,7.6,2015,
Drama,,tt2929690,Pass,movie,Margarita with a Straw,7537,3,3746,100,7.2,2014,
Action,Drama,tt1280558,Fail,movie,A Wednesday,7536,1,77415,104,8.1,2008,Crime
Animation,Fantasy,tt1355638,Pass,movie,Le Chat du Rabbin,7535,3,3464,100,7.2,2011,Comedy
Comedy,Fantasy,tt0119535,Fail,movie,A Life Less Ordinary,7534,2,35414,103,6.4,1997,Crime
Drama,,tt2991224,Fail,movie,Tangerines,7533,0,45250,87,8.2,2013,War
Horror,,tt0087981,Fail,movie,Razorback,7532,1,6711,95,6,1984,Thriller
Drama,,tt0086104,Fail,movie,El pico,7531,1,921,110,6.9,1983,
Drama,,tt0087913,Fail,movie,El pico 2,7530,1,490,120,6.4,1984,
Comedy,Romance,tt0380623,Pass,movie,"Perfect Man, The",7529,3,30017,100,5.5,2005,Family
Drama,,tt0023775,Pass,movie,Baby Face,7528,3,6862,71,7.6,1933,Romance
Action,Fantasy,tt3717490,Pass,movie,Power Rangers,7527,3,106282,124,5.9,2017,Adventure
Biography,Music,tt0108551,Pass,movie,What's Love Got to Do with It,7526,3,20572,118,7.3,1993,Drama
Drama,Mystery,tt4392770,Pass,movie,Always Shine,7525,3,4532,85,5.7,2016,Horror
Comedy,Drama,tt4144332,Pass,movie,Deidra & Laney Rob a Train,7524,3,1865,92,6.1,2017,Crime
Adventure,Fantasy,tt2771200,Pass,movie,Beauty and the Beast,7523,3,297506,129,7.1,2017,Family
,,tt6663788,Pass,movie,Psychosis,7522,3,,52,,2015,
Crime,History,tt0065234,Fail,movie,Z,7521,1,27700,127,8.2,1969,Drama
Adventure,Crime,tt4714568,Pass,movie,"Young Offenders, The",7520,3,12408,83,7.1,2016,Comedy
Adventure,Comedy,tt0389790,Fail,movie,Bee Movie,7519,1,155808,91,6.1,2007,Animation
Action,Thriller,tt0067128,Fail,movie,Get Carter,7518,1,32689,112,7.4,1971,Crime
Crime,,tt0313670,Fail,movie,Sweet Sixteen,7517,0,15042,106,7.4,2002,Drama
Crime,Fantasy,tt2567038,Pass,movie,"Frame, The",7516,3,3563,127,6.6,2014,Drama
Comedy,,tt1878870,Pass,movie,"Edge of Seventeen, The",7515,3,119830,104,7.3,2016,Drama
Biography,Drama,tt0107207,Fail,movie,In the Name of the Father,7514,2,169750,133,8.1,1993,Crime
Drama,,tt0062113,Fail,movie,Peppermint Frappe,7513,1,1516,94,7.1,1967,Thriller
Horror,,tt0251736,Pass,movie,House of 1000 Corpses,7512,3,83764,89,6.1,2003,
Drama,,tt4899406,Pass,movie,Boi Neon,7511,3,3180,101,6.8,2015,
Drama,,tt5254640,Pass,movie,Spa Night,7509,3,1200,93,6.1,2016,
Horror,Thriller,tt5052448,Pass,movie,Get Out,7508,3,551425,104,7.7,2017,Mystery
Adventure,Crime,tt0092513,Pass,movie,Adventures in Babysitting,7507,3,42680,102,6.9,1987,Comedy
Biography,Crime,tt1704573,Fail,movie,Bernie,7506,1,59636,99,6.8,2011,Comedy
Comedy,,tt4158876,Pass,movie,Other People,7505,3,11057,97,6.8,2016,Drama
Action,Fantasy,tt3731562,Fail,movie,Kong: Skull Island,7504,1,306930,118,6.6,2017,Adventure
Horror,,tt2109127,Fail,movie,Eaters,7503,1,586,90,2.8,2015,
Action,Comedy,tt4060576,Pass,tvMovie,Lavalantula,7502,3,3059,83,4.6,2015,Adventure
Action,Fantasy,tt3717252,Fail,movie,Underworld: Blood Wars,7497,2,74498,91,5.8,2016,Adventure
Comedy,,tt3700804,Fail,movie,Already Tomorrow in Hong Kong,7494,2,5653,78,6.5,2015,Romance
Action,Crime,tt0266915,Pass,movie,Rush Hour 2,7493,3,213079,90,6.6,2001,Comedy
Action,Thriller,tt0086896,Pass,movie,Angel,7492,3,3611,94,5.8,1984,Crime
Horror,Thriller,tt0872230,Pass,movie,My Soul to Take,7491,3,20366,107,4.8,2010,Mystery
Comedy,Romance,tt1412528,Pass,movie,Table 19,7490,3,28120,87,5.9,2017,Drama
Comedy,,tt4157510,Pass,movie,For Here or To Go?,7486,3,602,105,6.8,2017,Drama
Drama,,tt5974388,Pass,movie,Bar Bahar,7485,3,2780,103,7.3,2016,
Drama,,tt3817188,Fail,movie,"Milyy Khans, dorogoy Pyotr",7484,1,192,110,6,2015,War
Action,Thriller,tt0159273,Fail,movie,Behind Enemy Lines,7483,0,103966,106,6.4,2001,Drama
Biography,Family,tt3977462,Pass,movie,Full Out,7482,3,2740,90,6.4,2015,Drama
Comedy,,tt5434870,Pass,movie,Little Sister,7481,3,3672,91,6.3,2016,Drama
Drama,,tt0091495,Pass,movie,Matador,7480,3,11649,110,7,1986,Thriller
Action,Sci-Fi,tt3315342,Pass,movie,Logan,7479,3,715538,137,8.1,2017,Drama
Adventure,Comedy,tt0345950,Pass,movie,"SpongeBob SquarePants Movie, The",7478,3,87352,87,7.1,2004,Animation
Crime,,tt0082424,Fail,movie,La fuga de Segovia,7477,0,175,108,6.5,1981,Drama
Fantasy,,tt0035017,Fail,movie,La main du diable,7475,1,1479,78,7.4,1943,Horror
Drama,,tt4120176,Fail,movie,Things to come - L'avenir,7474,1,13428,102,7,2016,
Biography,,tt4666726,Pass,movie,Christine,7473,3,14815,119,6.9,2016,Drama
Sci-Fi,,tt0091472,Fail,movie,"Manhattan Project, The",7472,2,6118,117,6.2,1986,Thriller
Drama,,tt0368658,Fail,movie,Stage Beauty,7471,2,10331,106,7.1,2004,
Action,Fantasy,tt2034800,Fail,movie,"Great Wall, The",7470,0,131637,103,5.9,2016,Adventure
Drama,,tt4465564,Pass,movie,Fifty Shades Darker,7469,3,99077,118,4.6,2017,Romance
Comedy,Romance,tt0273300,Pass,movie,Jump Tomorrow,7468,3,1437,97,7.1,2001,Drama
Drama,Horror,tt4273292,Pass,movie,Under The Shadow,7465,3,26896,84,6.9,2016,Fantasy
Biography,,tt3741834,Fail,movie,Lion,7464,2,230056,118,8,2016,Drama
Action,Thriller,tt3963816,Fail,movie,Marauders,7462,1,21943,107,5.5,2016,Crime
Action,Romance,tt2091935,Fail,movie,Mr. Right,7461,2,54921,95,6.4,2016,Comedy
Drama,Horror,tt4731136,Fail,movie,A Cure for Wellness,7460,1,94377,146,6.4,2016,Fantasy
Comedy,,tt3457734,Fail,movie,Fort Tilden,7459,1,1527,98,5.5,2014,
Adventure,Drama,tt2262345,Fail,movie,Long Way North,7458,1,3327,81,7.3,2015,Animation
Mystery,,tt4714782,Pass,movie,Personal Shopper,7457,3,39299,105,6.1,2016,Thriller
Drama,,tt5221584,Pass,movie,Aquarius,7456,3,19541,146,7.5,2016,
Comedy,,tt4048272,Pass,movie,Toni Erdmann,7455,3,47495,162,7.4,2016,Drama
Drama,,tt4298958,Pass,movie,Sweet Bean,7454,3,10992,113,7.4,2015,
Drama,,tt4645368,Pass,movie,It's Only the End of the World,7453,3,22944,97,6.9,2016,
Documentary,,tt3686998,Pass,movie,"Red Pill, The",7451,3,11147,108,8.2,2016,
Horror,,tt0024184,Fail,movie,"Invisible Man, The",7450,1,34001,71,7.7,1933,Sci-Fi
Adventure,Sport,tt3882074,Fail,movie,"Eagle Huntress, The",7449,1,3878,87,7.5,2016,Documentary
Biography,Drama,tt4136084,Pass,movie,Florence Foster Jenkins,7448,3,54968,111,6.8,2016,Comedy
Action,Horror,tt2592614,Pass,movie,Resident Evil: The Final Chapter,7447,3,91151,107,5.5,2016,Adventure
Action,Thriller,tt4425200,Fail,movie,John Wick: Chapter 2,7446,1,409217,122,7.5,2017,Crime
Drama,Sci-Fi,tt3922818,Pass,movie,"Space Between Us, The",7445,3,51845,120,6.4,2017,Romance
Drama,,tt0490215,Fail,movie,Silence,7443,0,109376,161,7.2,2016,History
Drama,,tt0049470,Fail,movie,"Man Who Knew Too Much, The",7442,2,63005,120,7.4,1956,Thriller
Drama,,tt5005684,Pass,movie,Nil Battey Sannata,7441,3,6550,100,8.3,2015,Family
Action,Comedy,tt0055832,Fail,movie,Cartouche,7440,1,2555,114,6.6,1962,Adventure
Action,Animation,tt4116284,Pass,movie,"LEGO Batman Movie, The",7439,3,142172,104,7.3,2017,Adventure
Drama,Thriller,tt0097883,Pass,movie,Millennium,7438,3,6351,108,5.8,1989,Sci-Fi
Drama,,tt1063669,Pass,movie,Die Welle,7437,3,107399,107,7.6,2008,Thriller
Action,Horror,tt4247682,Pass,movie,All Girls Weekend,7436,3,3083,85,3.4,2016,Adventure
Drama,,tt0044092,Pass,movie,Surcos,7435,3,649,104,7.6,1951,
Thriller,,tt0068611,Pass,movie,Frenzy,7434,3,44645,116,7.4,1972,
Drama,,tt0039650,Pass,movie,Nada,7432,3,147,76,6.3,1947,
Drama,Horror,tt2818178,Fail,movie,Nar dyrene drommer,7431,1,3813,84,5.8,2014,Fantasy
Crime,Mystery,tt4857264,Fail,movie,Contratiempo,7430,1,167793,106,8.1,2016,Drama
Short,,tt4211680,Fail,short,I Call It Love,7429,0,,9,,2014,
Action,Animation,tt3060952,Pass,video,Justice League: WAR,7428,3,33028,79,7.3,2014,Adventure
Action,Animation,tt3819668,Fail,movie,Dragon Ball Z: Resurrection 'F',7427,1,21861,93,7.3,2015,Adventure
Animation,Fantasy,tt0142245,Fail,tvMovie,Dragon Ball Z: Bardock - The Father of Goku,7426,0,5383,48,7.9,1990,Drama
Comedy,Drama,tt2389182,Fail,movie,Cheap Thrills,7424,1,18950,88,6.7,2013,Crime
Drama,Mystery,tt0093840,Fail,movie,Remando al viento [Rowing with the Wind],7423,2,1041,126,5.9,1988,Horror
Horror,,tt4972582,Pass,movie,Split,7422,3,469363,117,7.3,2016,Thriller
Drama,,tt4975722,Fail,movie,Moonlight,7421,1,296683,111,7.4,2016,
Action,Drama,tt0050116,Pass,movie,Amanecer en Puerta Oscura,7420,3,93,85,6.3,1957,Adventure
Action,Sci-Fi,tt5493706,Pass,video,Death Race 2050,7419,3,4783,93,3.7,2017,Comedy
Comedy,,tt0107492,Fail,movie,"Making of '...And God Spoke', The",7418,1,910,82,6.7,1993,
Action,Comedy,tt2788732,Pass,movie,Pete's Dragon,7417,3,57440,102,6.7,2016,Adventure
Drama,,tt4262174,Pass,movie,First Girl I Loved,7416,3,3522,90,6.1,2016,Romance
Drama,,tt0060223,Fail,movie,La caza,7415,0,1952,91,7.5,1966,Thriller
Horror,Thriller,tt0082748,Fail,movie,Mil gritos tiene la noche [Pieces],7414,1,10330,85,6.1,1982,Mystery
Action,Comedy,tt1293847,Pass,movie,xXx: Return of Xander Cage,7411,3,90488,107,5.2,2017,Adventure
Comedy,War,tt0036172,Fail,movie,"More the Merrier, The",7410,1,6484,104,7.7,1943,Romance
Drama,Mystery,tt0222368,Pass,movie,Los sin nombre,7407,3,7345,102,5.9,1999,Horror
Action,Fantasy,tt0068232,Pass,movie,El ataque de los muertos sin ojos [Return of the Evil Dead],7406,3,2675,91,5.9,1973,Adventure
Drama,,tt0073518,Fail,movie,Pascual Duarte,7405,1,220,94,6.3,1976,
Comedy,,tt0086955,Fail,movie,Best Defense,7404,2,6006,94,3.8,1984,War
Action,Comedy,tt0087451,Fail,movie,"Ice Pirates, The",7403,2,10686,91,5.7,1984,Adventure
Adventure,Romance,tt0087910,Fail,movie,"Philadelphia Experiment, The",7402,1,15203,102,6.1,1984,Drama
Action,Sci-Fi,tt0080736,Fail,movie,"Final Countdown, The",7401,0,23343,103,6.7,1980,Adventure
Animation,Sci-Fi,tt2967286,Pass,movie,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,7400,3,7951,90,7.9,2013,Mystery
Drama,,tt0058695,Pass,movie,La tia Tula,7399,3,490,109,7.6,1964,
Comedy,,tt5078204,Pass,movie,Demain tout commence,7398,3,25928,118,7.4,2016,Drama
Comedy,,tt5540622,Fail,movie,Alexander IRL,7397,2,132,82,4.3,2017,
Comedy,Romance,tt0438575,Fail,short,West Bank Story,7396,1,1632,21,7.2,2005,Musical
Biography,Drama,tt0765429,Fail,movie,American Gangster,7395,1,415593,157,7.8,2007,Crime
Drama,,tt0049043,Pass,movie,Calle mayor [Main Street],7394,3,1416,99,7.8,1956,
Action,Animation,tt5595168,Pass,movie,Final Fantasy XV,7393,3,21412,110,6.8,2016,Adventure
Drama,,tt0338309,Fail,movie,Evil,7392,1,37800,113,7.8,2003,
Drama,,tt0088040,Pass,movie,Los santos inocentes,7391,3,3843,107,8.1,1984,
Crime,Thriller,tt0475169,Fail,movie,13 Tzameti,7390,1,17333,93,7.4,2005,Drama
Horror,Thriller,tt0080931,Pass,movie,Nightmare City,7389,3,6118,92,5.6,1980,Sci-Fi
Action,Crime,tt0112922,Pass,movie,El dia de la bestia,7388,3,21058,103,7.4,1995,Comedy
Drama,,tt0066380,Pass,movie,Vampyros Lesbos,7387,3,4589,89,5.4,1971,Horror
Crime,Romance,tt5740806,Pass,movie,"Coin Heist, The",7386,3,2630,97,4.8,2017,Drama
Action,Crime,tt3062096,Fail,movie,Inferno,7385,2,171334,121,6.2,2016,Adventure
Comedy,Romance,tt0158446,Pass,movie,2 seconds,7384,3,549,100,6.6,1998,Drama
Comedy,Music,tt1132193,Fail,movie,(Untitled),7382,1,2198,96,6.3,2009,Drama
Crime,Thriller,tt1078600,Pass,movie,Solo Quiero Caminar,7381,3,1669,129,5.8,2008,Drama
Animation,Fantasy,tt0120910,Fail,movie,Fantasia 2000,7380,1,37692,75,7.2,1999,Family
Action,History,tt1860357,Fail,movie,Deepwater Horizon,7379,2,164311,107,7.1,2016,Drama
Biography,History,tt2006295,Pass,movie,"33, The",7378,3,37615,127,6.9,2015,Drama
Adventure,Drama,tt4698684,Pass,movie,Hunt for the Wilderpeople,7377,3,125151,101,7.9,2016,Comedy
Drama,,tt4034228,Pass,movie,Manchester by the Sea,7376,3,269932,137,7.8,2016,
Drama,,tt2671706,Pass,movie,Fences,7375,3,105450,139,7.2,2016,
Action,Drama,tt5074352,Pass,movie,Dangal,7374,3,178746,161,8.4,2016,Biography
Comedy,,tt4385888,Pass,movie,20th Century Women,7372,3,44222,119,7.3,2016,Drama
Adventure,Comedy,tt0119918,Fail,video,Pooh's Grand Adventure: The Search for Christopher Robin,7371,0,5925,76,7.1,1997,Animation
Comedy,,tt4007248,Pass,movie,Hurricane Bianca,7370,3,6371,84,5.9,2016,Drama
Comedy,Musical,tt5664684,Pass,tvMovie,Hairspray Live!,7369,3,3418,120,7,2016,Drama
Documentary,,tt5786040,Pass,movie,Dernieres nouvelles du cosmos,7368,3,66,89,6.8,2016,
Comedy,Romance,tt5247022,Fail,movie,Paterson,7367,1,78937,118,7.4,2016,Drama
Adventure,Comedy,tt0414853,Pass,movie,Barnyard,7366,3,30311,90,5.6,2006,Animation
Comedy,,tt0101587,Pass,movie,City Slickers,7365,3,55034,113,6.8,1991,Western
Comedy,Family,tt0112431,Pass,movie,Babe,7364,3,123089,91,6.8,1995,Drama
Horror,,tt1629377,Pass,movie,Secuestrados,7363,3,7688,85,6.4,2010,Thriller
Horror,Thriller,tt0082498,Pass,movie,Happy Birthday to Me,7362,3,9418,111,6.1,1981,Mystery
Biography,History,tt1254322,Pass,movie,"Girl King, The",7361,3,4018,106,5.9,2015,Drama
Comedy,,tt0048750,Fail,movie,"Trouble with Harry, The",7360,2,37583,99,7.1,1955,Mystery
Action,Comedy,tt0457400,Fail,movie,Land of the Lost,7359,0,69629,102,5.3,2009,Adventure
Biography,,tt1619029,Pass,movie,Jackie,7358,3,78043,100,6.7,2016,Drama
Action,,tt3608930,Fail,movie,In a Valley of Violence,7357,2,18331,104,6,2016,Western
Drama,Sci-Fi,tt1355644,Fail,movie,Passengers,7356,0,385721,116,7,2016,Romance
